ID_Review,Review_Date,Gambar_Ke,Image_FileName,Kamar,Kebersihan,Pelayanan,Harga,Lokasi,Fasilitas,Makanan
4098,3/28/2026,1,R4098_G1_bd1c3f3c.jpg,None,Positif,None,None,Positif,Positif,None
4098,3/28/2026,2,R4098_G2_ad8f63f0.jpg,None,Positif,None,None,Positif,Positif,None
4098,3/28/2026,3,R4098_G3_b7297e30.jpg,None,Positif,None,None,Positif,Positif,None
4099,2/21/2026,1,R4099_G1_17d2bb45.jpg,None,Positif,None,None,Positif,Positif,None
4100,2/7/2026,1,R4100_G1_7c4546a0.jpg,None,Positif,None,None,Positif,Positif,None
4101,2/7/2026,1,R4101_G1_4409b5b3.jpg,None,Positif,None,None,None,Positif,None
4102,2/7/2026,1,R4102_G1_098829be.jpg,Netral,Netral,None,None,None,None,None
4103,2/7/2026,1,R4103_G1_8a8e2ffb.jpg,Positif,Positif,None,None,None,None,None
4104,1/31/2026,1,R4104_G1_5301c619.jpg,Positif,Positif,None,None,Positif,None,None
4104,1/31/2026,2,R4104_G2_071a518f.jpg,None,Positif,None,None,Positif,None,Positif
4104,1/31/2026,3,R4104_G3_c6a7ed8b.jpg,None,Positif,None,None,Positif,Positif,None
4105,1/31/2026,1,R4105_G1_80101109.jpg,Positif,Positif,None,None,None,None,None
4105,1/31/2026,2,R4105_G2_2c85f3f9.jpg,None,Positif,None,None,Positif,Positif,Positif
4106,1/31/2026,1,R4106_G1_06e3a8ac.jpg,Netral,Positif,None,None,None,Positif,None
4106,1/31/2026,2,R4106_G2_62b52581.jpg,Netral,Positif,None,None,Positif,Positif,None
4107,1/31/2026,1,R4107_G1_88657bdc.jpg,None,Netral,None,None,Positif,Positif,None
4108,1/24/2026,1,R4108_G1_dd11af93.jpg,None,Netral,None,None,Positif,Positif,None
4108,1/24/2026,2,R4108_G2_5b8e4baf.jpg,None,Positif,None,None,Positif,Positif,Positif
4108,1/24/2026,3,R4108_G3_fcaea722.jpg,None,Netral,None,None,Positif,Positif,None
4108,1/24/2026,4,R4108_G4_4c06714b.jpg,None,Positif,None,None,Positif,Positif,None
4108,1/24/2026,5,R4108_G5_acf43f05.jpg,None,Positif,None,None,Positif,Positif,None
4108,1/24/2026,6,R4108_G6_f916c031.jpg,None,Positif,None,None,Positif,Positif,None
4108,1/24/2026,7,R4108_G7_1fc3afae.jpg,None,Negatif,None,None,None,Negatif,None
4108,1/24/2026,8,R4108_G8_6821728e.jpg,None,Netral,None,None,Positif,None,None
4108,1/24/2026,9,R4108_G9_6d1aa2ad.jpg,Positif,Positif,None,None,Positif,Positif,None
4109,1/24/2026,1,R4109_G1_3508f6a1.jpg,Positif,Positif,None,None,None,None,None
4109,1/24/2026,2,R4109_G2_54fd761c.jpg,Netral,Positif,None,None,None,None,None
4110,1/24/2026,1,R4110_G1_446142f9.jpg,None,Netral,None,None,Positif,Positif,None
4110,1/24/2026,2,R4110_G2_49e95e95.jpg,None,Netral,None,None,Positif,Positif,None
4110,1/24/2026,3,R4110_G3_b533000c.jpg,None,Netral,None,None,Positif,None,None
4110,1/24/2026,4,R4110_G4_e00b129f.jpg,None,Netral,None,None,Positif,Positif,None
4110,1/24/2026,5,R4110_G5_0c3c183c.jpg,None,Netral,None,None,Positif,Positif,None
4110,1/24/2026,6,R4110_G6_e8b581c2.jpg,None,Netral,None,None,Positif,Positif,None
4110,1/24/2026,7,R4110_G7_d86a686e.jpg,None,Netral,None,None,Positif,Positif,None
4110,1/24/2026,8,R4110_G8_1eec62c4.jpg,None,None,None,None,Positif,None,None
4110,1/24/2026,9,R4110_G9_189e6922.jpg,None,Netral,None,None,Positif,Positif,None
4110,1/24/2026,10,R4110_G10_07065efd.jpg,None,Netral,None,None,None,None,None
4111,1/24/2026,1,R4111_G1_b6769e5d.jpg,None,Positif,None,None,Positif,Positif,None
4112,1/24/2026,1,R4112_G1_289d70fa.jpg,Negatif,Negatif,None,None,None,None,None
4112,1/24/2026,2,R4112_G2_12a45989.jpg,Netral,Positif,None,None,None,None,None
4112,1/24/2026,3,R4112_G3_bd25e5d9.jpg,Netral,Positif,None,None,None,None,None
4113,1/24/2026,1,R4113_G1_59fd78f2.jpg,None,Positif,None,None,Positif,Positif,None
4114,1/24/2026,1,R4114_G1_1ee3870e.jpg,None,Positif,None,None,Positif,Positif,None
4114,1/24/2026,2,R4114_G2_114f6d1b.jpg,None,Negatif,None,None,None,Negatif,None
4114,1/24/2026,3,R4114_G3_fb785dd9.jpg,None,Netral,None,None,Positif,None,None
4115,1/24/2026,1,R4115_G1_f868c447.jpg,Netral,Positif,None,None,None,None,None
4115,1/24/2026,2,R4115_G2_70058d2e.jpg,Positif,Positif,None,None,None,None,None
4115,1/24/2026,3,R4115_G3_9dd6c292.jpg,None,Netral,None,None,None,Positif,None
4115,1/24/2026,4,R4115_G4_dddf850a.jpg,None,None,None,None,None,None,None
4116,1/17/2026,1,R4116_G1_81e1d3a3.jpg,None,Positif,None,None,Positif,Positif,None
4117,1/17/2026,1,R4117_G1_5a1efc90.jpg,Positif,Positif,None,None,None,None,None
4118,1/17/2026,1,R4118_G1_66abcc73.jpg,None,Positif,Positif,None,Positif,Positif,Netral
4119,1/17/2026,1,R4119_G1_b8df40ab.jpg,Positif,Positif,None,None,Positif,Positif,None
4120,1/17/2026,1,R4120_G1_d93a54b5.jpg,None,Positif,None,None,Positif,None,Positif
4121,1/17/2026,1,R4121_G1_a5ee801c.jpg,None,Netral,None,None,None,Positif,None
4122,1/10/2026,1,R4122_G1_8b6b7dc8.jpg,Negatif,Negatif,None,None,None,None,None
4122,1/10/2026,2,R4122_G2_25fb4a85.jpg,Netral,Netral,None,None,None,None,None
4122,1/10/2026,3,R4122_G3_b40b0235.jpg,Netral,Positif,None,None,None,None,None
4122,1/10/2026,4,R4122_G4_4f9e0101.jpg,Netral,Netral,None,None,None,None,None
4122,1/10/2026,5,R4122_G5_ef8c11b0.jpg,Negatif,Negatif,None,None,None,None,None
4123,1/10/2026,1,R4123_G1_20e0968f.jpg,None,Positif,None,None,Positif,Positif,None
4123,1/10/2026,2,R4123_G2_6b1d49fe.jpg,None,Negatif,None,None,None,None,None
4123,1/10/2026,3,R4123_G3_01371f54.jpg,None,Positif,None,None,Positif,Positif,None
4123,1/10/2026,4,R4123_G4_752e63a8.jpg,None,Netral,None,None,Positif,Positif,None
4123,1/10/2026,5,R4123_G5_b81d6852.jpg,None,Positif,None,None,Positif,Positif,None
4124,1/3/2026,1,R4124_G1_2fdbc0d3.jpg,None,None,None,None,Positif,None,None
4125,1/3/2026,1,R4125_G1_1e6bcb16.jpg,None,Netral,None,None,Positif,Positif,None
4126,1/3/2026,1,R4126_G1_83715612.jpg,None,Netral,None,None,Positif,Positif,None
4126,1/3/2026,2,R4126_G2_027e1c01.jpg,None,None,None,None,Positif,None,None
4127,12/20/2025,1,R4127_G1_0d75a68a.jpg,None,Netral,None,None,Positif,None,None
4128,12/13/2025,1,R4128_G1_55ad5167.jpg,Negatif,Negatif,None,None,None,None,None
4128,12/13/2025,2,R4128_G2_e2d00289.jpg,Negatif,Negatif,None,None,None,None,None
4128,12/13/2025,3,R4128_G3_0a3adfff.jpg,Netral,Netral,None,None,None,None,None
4129,12/6/2025,1,R4129_G1_c1a4a400.jpg,Netral,Positif,None,None,Positif,None,None
4130,12/6/2025,1,R4130_G1_25609d1e.jpg,None,Positif,None,None,Positif,Positif,None
4130,12/6/2025,2,R4130_G2_0c1641f6.jpg,None,Positif,None,None,Positif,Positif,None
4130,12/6/2025,3,R4130_G3_b9d7c74f.jpg,None,None,None,None,Positif,None,None
4131,12/6/2025,1,R4131_G1_f4e27087.jpg,None,Positif,None,None,Positif,None,Positif
4131,12/6/2025,2,R4131_G2_f80a6343.jpg,Netral,Positif,None,None,None,None,None
4131,12/6/2025,3,R4131_G3_8357fc8f.jpg,Positif,Positif,None,None,None,None,None
4132,11/29/2025,1,R4132_G1_d73e9187.jpg,Positif,Positif,None,None,Positif,None,None
4132,11/29/2025,2,R4132_G2_7b22ff43.jpg,None,Positif,None,None,Positif,Positif,Netral
4132,11/29/2025,3,R4132_G3_34adee67.jpg,None,None,None,None,Positif,None,None
4133,11/29/2025,1,R4133_G1_3fca5d36.jpg,None,Positif,None,None,Positif,Positif,None
4133,11/29/2025,2,R4133_G2_80b18ed7.jpg,None,Positif,None,None,Positif,Positif,None
4133,11/29/2025,3,R4133_G3_679e1233.jpg,None,Netral,None,None,Positif,None,None
4134,11/29/2025,1,R4134_G1_3e5c234e.jpg,None,Positif,None,None,Positif,Positif,None
4135,11/22/2025,1,R4135_G1_3ae851ba.jpg,None,None,None,None,Positif,None,None
4135,11/22/2025,2,R4135_G2_6b9bd3b5.jpg,Netral,Netral,None,None,None,None,None
4135,11/22/2025,3,R4135_G3_090e14e1.jpg,None,Positif,None,None,Positif,None,Positif
4135,11/22/2025,4,R4135_G4_3c3e2372.jpg,None,Positif,None,None,None,None,None
4135,11/22/2025,5,R4135_G5_bfa482d9.jpg,None,Positif,None,None,Positif,Positif,None
4136,11/22/2025,1,R4136_G1_712b7664.jpg,Netral,Netral,None,None,None,None,None
4136,11/22/2025,2,R4136_G2_414d3333.jpg,Netral,Netral,None,None,None,None,None
4136,11/22/2025,3,R4136_G3_dfc12bc2.jpg,None,Netral,Positif,None,None,Positif,None
4137,11/22/2025,1,R4137_G1_b4c998d8.jpg,None,None,None,None,Positif,None,None
4137,11/22/2025,2,R4137_G2_32c60a0c.jpg,None,Positif,None,None,Positif,Positif,None
4138,11/22/2025,1,R4138_G1_6bbf6c23.jpg,None,Positif,None,None,Positif,Positif,None
4138,11/22/2025,2,R4138_G2_49210302.jpg,Positif,Positif,None,None,None,None,None
4139,11/15/2025,1,R4139_G1_fecfa648.jpg,Negatif,Negatif,None,None,None,None,None
4139,11/15/2025,2,R4139_G2_cae40b57.jpg,None,Positif,None,None,Positif,Positif,None
4139,11/15/2025,3,R4139_G3_19bc5378.jpg,Netral,Positif,None,None,None,None,None
4139,11/15/2025,4,R4139_G4_46d642e7.jpg,Netral,Positif,None,None,None,None,None
4139,11/15/2025,5,R4139_G5_98e707ba.jpg,Netral,Netral,None,None,None,None,None
4139,11/15/2025,6,R4139_G6_196df68f.jpg,Netral,Positif,None,None,None,None,None
4140,11/15/2025,1,R4140_G1_13904544.jpg,None,Netral,None,None,None,Positif,None
4141,11/8/2025,1,R4141_G1_09bf2423.jpg,None,Netral,None,None,Positif,None,None
4141,11/8/2025,2,R4141_G2_7a983103.jpg,Positif,Positif,None,None,Positif,None,None
4141,11/8/2025,3,R4141_G3_409861a7.jpg,None,Netral,None,None,Positif,None,Positif
4141,11/8/2025,4,R4141_G4_07f624ff.jpg,None,Positif,None,None,Positif,Positif,None
4141,11/8/2025,5,R4141_G5_135e2f6f.jpg,None,None,None,None,Positif,None,None
4141,11/8/2025,6,R4141_G6_1e0e4802.jpg,Netral,Netral,None,None,None,None,None
4142,11/1/2025,1,R4142_G1_23cc0619.jpg,None,Positif,None,None,Positif,Positif,Positif
4142,11/1/2025,2,R4142_G2_cae50b19.jpg,Positif,Positif,None,None,None,None,None
4143,11/1/2025,1,R4143_G1_2c7e9a85.jpg,None,Netral,None,None,Positif,Positif,None
4143,11/1/2025,2,R4143_G2_bc5a8c80.jpg,None,Positif,None,None,None,Positif,None
4143,11/1/2025,3,R4143_G3_a5a451fc.jpg,None,Netral,None,None,Positif,None,None
4144,11/1/2025,1,R4144_G1_d28b43bc.jpg,None,None,None,None,Positif,None,None
4144,11/1/2025,2,R4144_G2_13bd5f32.jpg,None,Positif,None,None,Positif,Positif,None
4145,11/1/2025,1,R4145_G1_1dc8f98f.jpg,None,None,None,None,Positif,None,None
4145,11/1/2025,2,R4145_G2_1f930d73.jpg,None,Positif,None,None,Positif,Positif,None
4146,11/1/2025,1,R4146_G1_cc550318.jpg,None,Positif,None,None,None,Positif,None
4146,11/1/2025,2,R4146_G2_32663496.jpg,None,Positif,None,None,Positif,Positif,None
4146,11/1/2025,3,R4146_G3_004f161b.jpg,Netral,Positif,None,None,None,None,None
4146,11/1/2025,4,R4146_G4_54416333.jpg,None,Positif,None,None,Positif,Positif,None
4147,11/1/2025,1,R4147_G1_95b1f6e8.jpg,None,Positif,None,None,Positif,Positif,None
4148,10/25/2025,1,R4148_G1_d4252509.jpg,None,Positif,None,None,Positif,Positif,None
4148,10/25/2025,2,R4148_G2_dd4617ee.jpg,None,Positif,None,None,Positif,Positif,None
4149,10/25/2025,1,R4149_G1_66183502.jpg,None,Netral,None,None,Positif,Positif,None
4150,10/18/2025,1,R4150_G1_5a2073fa.jpg,None,Netral,None,None,Positif,Positif,None
4150,10/18/2025,2,R4150_G2_8b406dff.jpg,None,Netral,None,None,None,Positif,None
4150,10/18/2025,3,R4150_G3_1edaab41.jpg,None,None,None,None,Positif,None,None
4151,10/11/2025,1,R4151_G1_e4dadb36.jpg,None,Netral,None,None,Positif,Positif,None
4152,10/11/2025,1,R4152_G1_a73c959a.jpg,None,Netral,None,None,Positif,Positif,None
4153,10/4/2025,1,R4153_G1_848eabc1.jpg,None,Netral,None,None,Positif,Positif,None
4154,9/27/2025,1,R4154_G1_84492f3c.jpg,Netral,Netral,None,None,None,None,None
4155,9/27/2025,1,R4155_G1_cfa993e6.jpg,None,Positif,None,None,Positif,Positif,None
4155,9/27/2025,2,R4155_G2_74eada4b.jpg,None,None,None,None,Positif,None,None
4155,9/27/2025,3,R4155_G3_bec8f28e.jpg,None,Positif,None,None,Positif,None,Positif
4156,9/27/2025,1,R4156_G1_09f94c48.jpg,None,Positif,None,None,Positif,Positif,None
4157,9/20/2025,1,R4157_G1_6418d32e.jpg,None,None,None,None,Positif,None,None
4158,9/13/2025,1,R4158_G1_feb955d4.jpg,None,Netral,None,None,Positif,Positif,None
4159,9/13/2025,1,R4159_G1_fc1de733.jpg,None,Netral,None,None,Positif,Positif,None
4160,9/6/2025,1,R4160_G1_058d9c44.jpg,Positif,Positif,None,None,None,None,None
4160,9/6/2025,2,R4160_G2_725c6000.jpg,Positif,Positif,None,None,None,None,None
4161,9/6/2025,1,R4161_G1_18bcefa5.jpg,None,Positif,None,None,Positif,None,Positif
4162,8/30/2025,1,R4162_G1_8c9cd8d5.jpg,None,None,None,None,Positif,None,None
4162,8/30/2025,2,R4162_G2_57f95f96.jpg,None,Positif,None,None,Positif,Positif,None
4162,8/30/2025,3,R4162_G3_37c37ecd.jpg,None,Positif,None,None,Positif,Positif,None
4163,8/23/2025,1,R4163_G1_904fc4e8.jpg,None,Positif,None,None,Positif,Positif,None
4164,8/23/2025,1,R4164_G1_4804e608.jpg,None,Positif,None,None,Positif,None,None
4165,8/16/2025,1,R4165_G1_12d02907.jpg,None,Positif,None,None,Positif,Positif,None
4166,8/16/2025,1,R4166_G1_0ed1db51.jpg,Positif,Positif,None,None,Positif,None,None
4166,8/16/2025,2,R4166_G2_7e1c7985.jpg,None,Netral,None,None,Positif,Positif,None
4166,8/16/2025,3,R4166_G3_635c6150.jpg,None,Netral,None,None,Positif,None,None
4167,8/16/2025,1,R4167_G1_4c55604e.jpg,None,Positif,None,None,Positif,Positif,None
4168,8/16/2025,1,R4168_G1_95427ab3.jpg,None,Positif,None,None,Positif,Positif,None
4168,8/16/2025,2,R4168_G2_d0dd457e.jpg,None,Netral,None,None,Positif,Positif,None
4169,8/16/2025,1,R4169_G1_7d5b7d2e.jpg,None,Positif,None,None,Positif,Positif,None
4170,8/9/2025,1,R4170_G1_f3170799.jpg,None,Netral,None,None,Positif,Positif,None
4170,8/9/2025,2,R4170_G2_46960d63.jpg,None,Positif,None,None,Positif,Positif,None
4171,8/9/2025,1,R4171_G1_501e65b6.jpg,None,None,None,None,Positif,None,None
4171,8/9/2025,2,R4171_G2_1c91447c.jpg,None,Netral,None,None,Positif,Positif,None
4171,8/9/2025,3,R4171_G3_8ac44517.jpg,None,Netral,None,None,Positif,None,None
4172,8/9/2025,1,R4172_G1_60e306ca.jpg,None,Positif,None,None,Positif,Positif,None
4172,8/9/2025,2,R4172_G2_656e0bca.jpg,None,Positif,None,None,Positif,Positif,None
4172,8/9/2025,3,R4172_G3_3e72c470.jpg,None,Positif,None,None,Positif,None,None
4173,8/9/2025,1,R4173_G1_072f6134.jpg,None,Positif,None,None,Positif,Positif,Positif
4174,8/9/2025,1,R4174_G1_675bafe4.jpg,None,Positif,None,None,Positif,Positif,None
4174,8/9/2025,2,R4174_G2_5f5ac2a0.jpg,None,Positif,None,None,Positif,None,Positif
4175,8/2/2025,1,R4175_G1_3ee3014c.jpg,None,Netral,None,None,Positif,Positif,None
4175,8/2/2025,2,R4175_G2_17b9d7bb.jpg,None,Positif,None,None,Positif,Positif,None
4175,8/2/2025,3,R4175_G3_45f4ba02.jpg,None,Positif,None,None,Positif,Positif,None
4175,8/2/2025,4,R4175_G4_d3c77d48.jpg,None,Positif,None,None,None,None,Positif
4175,8/2/2025,5,R4175_G5_8436cbf5.jpg,None,Positif,None,None,None,None,Positif
4175,8/2/2025,6,R4175_G6_d20a3716.jpg,None,Positif,None,None,None,None,Positif
4175,8/2/2025,7,R4175_G7_c115dbb9.jpg,None,Netral,None,None,Positif,Positif,None
4175,8/2/2025,8,R4175_G8_1845dca4.jpg,None,Netral,None,None,Positif,Positif,None
4175,8/2/2025,9,R4175_G9_97bc3b00.jpg,None,Positif,None,None,Positif,Positif,None
4176,8/2/2025,1,R4176_G1_b9439892.jpg,Positif,Positif,None,None,Positif,Positif,None
4176,8/2/2025,2,R4176_G2_4b81ba5b.jpg,None,Positif,None,None,Positif,None,None
4176,8/2/2025,3,R4176_G3_b62d1ac1.jpg,None,Positif,None,None,Positif,Positif,None
4177,7/26/2025,1,R4177_G1_5c44154f.jpg,None,Netral,None,None,Positif,Positif,None
4178,7/12/2025,1,R4178_G1_5562dd52.jpg,Netral,Netral,None,None,Positif,None,None
4179,7/12/2025,1,R4179_G1_54056f02.jpg,None,Positif,None,None,Positif,None,Positif
4179,7/12/2025,2,R4179_G2_d6ec6a9c.jpg,None,None,None,None,Positif,None,None
4179,7/12/2025,3,R4179_G3_34eba6bd.jpg,None,Positif,None,None,Positif,Positif,None
4180,7/12/2025,1,R4180_G1_bc46927d.jpg,None,Positif,None,None,None,None,Positif
4180,7/12/2025,2,R4180_G2_91686fa9.jpg,None,Positif,None,None,Positif,Positif,None
4180,7/12/2025,3,R4180_G3_7be23c94.jpg,None,Netral,None,None,None,None,Positif
4181,7/5/2025,1,R4181_G1_55e9fea5.jpg,None,Positif,None,None,Positif,Positif,None
4182,7/5/2025,1,R4182_G1_65002c1b.jpg,None,Positif,None,None,Positif,Positif,None
4183,7/5/2025,1,R4183_G1_7b78898e.jpg,None,Netral,None,None,Positif,Positif,None
4184,6/28/2025,1,R4184_G1_cd7a4bbd.jpg,None,Netral,None,None,Positif,Positif,None
4185,6/28/2025,1,R4185_G1_1998d05e.jpg,None,Positif,None,None,Positif,None,None
4185,6/28/2025,2,R4185_G2_c2c3826c.jpg,None,Positif,None,None,Positif,Positif,None
4185,6/28/2025,3,R4185_G3_115446f6.jpg,None,Positif,None,None,Positif,Positif,None
4185,6/28/2025,4,R4185_G4_bd5be9d6.jpg,None,Positif,None,None,Positif,Positif,None
4186,6/21/2025,1,R4186_G1_e731d663.jpg,None,Positif,None,None,Positif,Positif,None
4187,6/14/2025,1,R4187_G1_9c71d109.jpg,None,Positif,None,None,Positif,Positif,Positif
4187,6/14/2025,2,R4187_G2_25196165.jpg,None,Positif,None,None,Positif,Positif,None
4187,6/14/2025,3,R4187_G3_7df1be93.jpg,None,Positif,None,None,Positif,Positif,None
4188,6/14/2025,1,R4188_G1_52189303.jpg,None,Netral,None,None,Positif,Positif,None
4188,6/14/2025,2,R4188_G2_3e4e7870.jpg,None,Positif,None,None,Positif,Positif,Positif
4188,6/14/2025,3,R4188_G3_f2b877f5.jpg,None,Positif,None,None,Positif,None,None
4188,6/14/2025,4,R4188_G4_c6d05cc8.jpg,None,Positif,None,None,Positif,Positif,None
4188,6/14/2025,5,R4188_G5_b4d0652a.jpg,None,Netral,None,None,Positif,None,None
4188,6/14/2025,6,R4188_G6_8087975d.jpg,None,Positif,None,None,Positif,None,Netral
4189,6/7/2025,1,R4189_G1_448b8739.jpg,None,Netral,None,None,Positif,Positif,None
4190,6/7/2025,1,R4190_G1_d37c386e.jpg,None,None,None,None,Positif,None,None
4190,6/7/2025,2,R4190_G2_2aac5b1f.jpg,None,Positif,None,None,Positif,Positif,None
4191,6/7/2025,1,R4191_G1_36ae70e8.jpg,None,None,None,None,Positif,None,None
4192,5/31/2025,1,R4192_G1_2bd26d48.jpg,None,None,None,None,Positif,None,None
4193,5/24/2025,1,R4193_G1_10c3174c.jpg,None,Netral,None,None,Positif,Positif,None
4193,5/24/2025,2,R4193_G2_69d7ed26.jpg,None,None,None,None,Positif,None,None
4193,5/24/2025,3,R4193_G3_dc1b633d.jpg,None,None,None,None,Positif,None,None
4193,5/24/2025,4,R4193_G4_c79ad51e.jpg,None,None,None,None,Positif,None,None
4193,5/24/2025,5,R4193_G5_fc7c1fbb.jpg,None,None,None,None,Positif,None,None
4194,5/24/2025,1,R4194_G1_09545b98.jpg,None,None,None,None,Positif,None,None
4195,5/24/2025,1,R4195_G1_fd3564b7.jpg,Positif,Positif,None,None,Positif,None,None
4196,5/24/2025,1,R4196_G1_c07da379.jpg,None,Positif,None,None,Positif,Positif,None
4197,5/24/2025,1,R4197_G1_5f08ba3c.jpg,None,Positif,None,None,Positif,Positif,None
4198,5/24/2025,1,R4198_G1_a7c2f2ae.jpg,None,Netral,None,None,Positif,None,None
4198,5/24/2025,2,R4198_G2_dbdb6691.jpg,None,Netral,None,None,Positif,None,None
4199,5/17/2025,1,R4199_G1_bf663f42.jpg,None,Positif,None,None,Positif,Positif,None
4200,5/10/2025,1,R4200_G1_1bf2c32a.jpg,None,Netral,None,None,Positif,Positif,None
4201,5/10/2025,1,R4201_G1_9765b539.jpg,Positif,Positif,None,None,None,None,None
4202,5/3/2025,1,R4202_G1_91f8f9a1.jpg,None,None,None,None,Positif,None,None
4203,4/26/2025,1,R4203_G1_7fba89c5.jpg,None,Positif,None,None,Positif,Positif,None
4204,4/26/2025,1,R4204_G1_a83cf946.jpg,None,Positif,None,None,Positif,Positif,None
4204,4/26/2025,2,R4204_G2_97ed03a1.jpg,None,Netral,None,None,Positif,Positif,None
4204,4/26/2025,3,R4204_G3_210fc69a.jpg,None,Netral,None,None,Positif,Positif,None
4204,4/26/2025,4,R4204_G4_60e65d2a.jpg,Positif,Positif,None,None,Positif,Positif,None
4204,4/26/2025,5,R4204_G5_785d3130.jpg,None,Positif,None,None,Positif,Positif,None
4204,4/26/2025,6,R4204_G6_62af1b8b.jpg,None,Positif,None,None,Positif,None,Positif
4204,4/26/2025,7,R4204_G7_51a73241.jpg,None,Positif,None,None,Positif,Positif,None
4204,4/26/2025,8,R4204_G8_533a2d1e.jpg,Netral,Positif,None,None,None,None,None
4204,4/26/2025,9,R4204_G9_ee4d20b5.jpg,None,Netral,None,None,Positif,None,None
4205,4/19/2025,1,R4205_G1_d5e73878.jpg,None,Positif,None,None,Positif,Positif,None
4205,4/19/2025,2,R4205_G2_a57c1565.jpg,Positif,Positif,None,None,None,None,None
4205,4/19/2025,3,R4205_G3_85270c8b.jpg,None,Netral,None,None,Positif,None,None
4205,4/19/2025,4,R4205_G4_af092f76.jpg,None,Netral,None,None,Positif,None,None
4206,4/19/2025,1,R4206_G1_0e993c3b.jpg,None,Netral,None,None,None,Positif,None
4206,4/19/2025,2,R4206_G2_cd0e0c5a.jpg,None,Positif,None,None,Positif,Positif,None
4206,4/19/2025,3,R4206_G3_6097740e.jpg,None,Positif,None,None,Positif,Positif,None
4206,4/19/2025,4,R4206_G4_ac513a5f.jpg,None,Positif,None,None,Positif,Positif,None
4207,4/19/2025,1,R4207_G1_598a89bf.jpg,None,Positif,Positif,None,Positif,Positif,Positif
4207,4/19/2025,2,R4207_G2_335049ce.jpg,None,Netral,None,None,Positif,Positif,None
4207,4/19/2025,3,R4207_G3_7f789979.jpg,None,Positif,None,None,Positif,Positif,None
4208,4/19/2025,1,R4208_G1_bebed706.jpg,None,Netral,None,None,Positif,Positif,None
4208,4/19/2025,2,R4208_G2_6859cbf3.jpg,None,None,None,None,Positif,None,None
4208,4/19/2025,3,R4208_G3_c37a0903.jpg,None,None,None,None,Positif,Positif,None
4209,4/12/2025,1,R4209_G1_6e335f7a.jpg,None,Positif,None,None,Positif,Positif,None
4209,4/12/2025,2,R4209_G2_f410fb9b.jpg,None,Positif,None,None,Positif,Positif,Positif
4210,4/12/2025,1,R4210_G1_b1e5affc.jpg,None,Positif,None,None,Positif,Positif,None
4210,4/12/2025,2,R4210_G2_86df5047.jpg,None,None,None,None,Positif,None,None
4211,4/12/2025,1,R4211_G1_2d2c3052.jpg,Positif,Positif,None,None,Netral,None,None
4211,4/12/2025,2,R4211_G2_4d403c1d.jpg,None,None,None,None,Positif,None,None
4211,4/12/2025,3,R4211_G3_88b96eec.jpg,None,None,None,None,Positif,None,None
4212,4/12/2025,1,R4212_G1_61e6aedf.jpg,None,Netral,None,None,Positif,Positif,None
4212,4/12/2025,2,R4212_G2_cd9c9afc.jpg,None,Netral,None,None,Positif,Positif,None
4213,4/12/2025,1,R4213_G1_1aafac8f.jpg,None,None,None,None,Positif,None,None
4214,4/5/2025,1,R4214_G1_680f8504.jpg,None,Positif,None,None,Positif,Positif,None
4214,4/5/2025,2,R4214_G2_8ea81edb.jpg,None,Positif,None,None,Positif,Positif,Positif
4215,4/5/2025,1,R4215_G1_08e702ac.jpg,None,Positif,None,Positif,None,None,None
4215,4/5/2025,2,R4215_G2_cb1cf2e5.jpg,None,Positif,None,None,Positif,Positif,Positif
4215,4/5/2025,3,R4215_G3_34a56695.jpg,Netral,Netral,None,None,Positif,None,None
4215,4/5/2025,4,R4215_G4_5c325283.jpg,Netral,Positif,None,None,Positif,None,None
4216,3/29/2025,1,R4216_G1_7f8f123a.jpg,Positif,Positif,None,None,Positif,None,None
4216,3/29/2025,2,R4216_G2_93803a34.jpg,Positif,Positif,None,None,None,None,None
4217,3/29/2025,1,R4217_G1_4b24a14d.jpg,None,Netral,None,None,Positif,Positif,None
4217,3/29/2025,2,R4217_G2_da33d659.jpg,None,Positif,None,None,Positif,Positif,None
4218,3/1/2025,1,R4218_G1_b27ad978.jpg,None,Positif,None,None,Positif,Positif,None
4219,3/1/2025,1,R4219_G1_df1ef4c1.jpg,Netral,Netral,None,None,None,None,None
4219,3/1/2025,2,R4219_G2_f937ca4a.jpg,None,Netral,None,None,Positif,Positif,None
4219,3/1/2025,3,R4219_G3_479626a6.jpg,None,Netral,None,None,Positif,Positif,None
4220,3/1/2025,1,R4220_G1_7f4c5da3.jpg,Positif,Positif,None,None,Positif,None,None
4220,3/1/2025,2,R4220_G2_cc04b304.jpg,None,Positif,None,None,Positif,None,Positif
4220,3/1/2025,3,R4220_G3_4d26e635.jpg,None,Positif,None,None,Positif,Positif,None
4221,2/22/2025,1,R4221_G1_0ae140bf.jpg,None,Positif,None,None,Positif,Positif,None
4221,2/22/2025,2,R4221_G2_4fae7772.jpg,None,Positif,None,None,Positif,None,Positif
4222,2/22/2025,1,R4222_G1_3f3a11fe.jpg,None,Positif,None,None,Positif,Positif,None
4222,2/22/2025,2,R4222_G2_ddca0348.jpg,None,Netral,None,None,Positif,None,Positif
4222,2/22/2025,3,R4222_G3_3f3b0c27.jpg,None,Netral,None,None,Positif,Positif,None
4222,2/22/2025,4,R4222_G4_842f36cd.jpg,None,Positif,None,None,Positif,Positif,None
4223,2/22/2025,1,R4223_G1_12f4b560.jpg,None,Netral,None,None,Positif,Positif,None
